	description	C(Status)_p	C(Status)_q	EVR	Status_fc	_H005_y_0	_H010_n_0	_H011_n_0	_H012_y_0	_H013_y_0	_H014_y_0	_H015_n_0	_H016_n_0	_H017_n_0	_H019_y_0	_H020_n_0	_H021_n_0	_H023_y_0	_H027_n_0	_H028_n_0	_H029_y_0	_H030_n_0	_H031_n_0	_H033_n_0	_H035_y_0	_H036_n_0	_H037_n_0	_H038_n_0	_H039_n_0	_H040_n_0	_H041_n_0	_H042_y_0	_H043_y_0	_H044_y_0	_H045_y_0	_H046_n_0	_H047_y_0	_H048_y_0	_H049_n_0	_H051_y_0	_H053_n_0	_H054_n_0	_H055_n_0	_H056_n_0	_H057_n_0	_H058_n_0	_H059_n_0	_H060_n_0	_H062_n_0	_H063_n_0	_H065_y_0	_H066_y_0	_H069_y_0	_H072_n_0	_H073_y_0	_H077_n_0	_H078_y_0	_H079_n_0	_H080_y_0	_H081_n_0	_H082_n_0	_H084_n_0	_H088_n_0	_H089_n_0	_H090_y_0	_H093_n_0	_H094_n_0	_H095_n_0	_H099_n_0	_H100_n_0	_H101_n_0	_H102_n_0	_H103_n_0	_H104_n_0	_H105_n_0	_H107_n_0	_H108_n_0	_H109_n_0	_H110_n_0	_H111_y_0	_H113_n_0	_H115_n_0	_H117_y_0	_H118_y_0	_H135_y_0	_H148_y_0	_H163_n_0	_H164_n_0	_H165_n_0	_H167_n_0	_H169_n_0	_H171_y_0	_H173_y_0	_H187_n_0	_H192_n_0	_H194_n_0	_H197_y_0	_H225_n_0	_H228_n_0	_H231_n_0	_H233_n_0	_H234_n_0	_H236_n_0	_H238_n_0	_H239_n_0	_H240_n_0	_H242_n_0	_H243_n_0	_H246_n_0	_H247_n_0	_H249_n_0	_H255_y_0	_H257_n_0	_H260_y_0	_H265_y_0	_H266_y_0	_H270_n_0	_H271_n_0	_H272_y_0
R-HSA-198693	AKT phosphorylates targets in the nucleus,2	0.002502296140940034	0.006136839094886654	0.7326297152085375	1.382167310687144	-1.3984613325016617	-0.3672301831343331	-1.8568521698456668	1.2665614927792554	-2.056815776310022	1.4229629797561347	-0.6450834059498138	-4.8254376189967525	0.35244162378789595	3.7681551117648073	0.5728556028365889	-0.5896152238512586	-1.1110425859954793	3.4716180900977633	-4.306001665666442	1.9842596027379016	0.4008502819395019	-2.989983439565971	-1.215721194117768	-0.6242669621405258	0.15841709209044788	-0.5840510814212272	-1.5235132016607116	-0.49617652320373584	-3.388437143970826	0.7574451674135149	0.8327129143962154	2.5469973584313577	-0.9500478293053135	-0.28763709279677085	-0.17030481405340595	1.1222166523710821	3.94636324517756	0.05840080135461987	-0.7347455955901238	-2.024764828915041	-0.3904497894788195	0.5348922620308696	1.9241735364687722	-0.024777995321883888	1.1430569126907688	-3.09516850472588	0.6906150191611587	-1.8150120748318617	-3.0970301961986286	4.038564229984621	1.8861339043424254	3.311875131779734	0.7262339973531525	-0.14896468728311255	0.36102079146463356	-1.3956269913325403	-1.992157148907276	-0.18387899700485208	1.1976896977391187	-1.462733772423784	0.3617972297502822	-2.150601116417302	-0.41114059933227176	1.4467265448722568	0.35485251323443906	-3.4808468636774634	0.28296359372164276	-2.0131065714767464	-3.3886027989754184	-2.7190896727327605	-2.513593808147954	-0.3409018605037427	1.7806345922625888	-2.109058894314418	-0.14230917692535558	0.39026595858851576	-2.3466078135859956	-1.0833626850542948	2.1016424158557925	-2.254275639209413	0.48802172037702635	3.0343999431522652	2.2235735515268273	-2.026942091392436	1.0337693101786574	-0.6194256222549914	-0.06561680645302002	-0.594737208245407	-0.09557566954601547	-1.7778548101591372	2.334245547349397	1.1784851897813138	-1.5082707627223395	1.7374081565377573	-3.1738997517658127	14.632963666375408	-1.890464213880009	0.4534231214954363	1.5148346916420958	2.643689802386559	-1.3107400838694594	0.5250468511765635	0.8177338466017788	-0.8648116193259817	-4.1180353954493025	-1.5316672675302145	0.4467346922614813	3.0246439294842595	-3.5803368856021844	-0.9802447039697061	1.539530891449512	0.7423501282515016	0.9587385126093351	3.602488088168471	0.6615037205677637	2.684619768862939	0.7547178332447074	2.6157909073043615
R-HSA-622312	Inflammasomes,5	0.0009836257542097638	0.003070232553132308	0.4996717184820858	1.8506425385479957	2.4967920244245967	1.9489668502997353	-4.290596230722497	1.8188112681784656	-0.18930363324615884	1.1961860114210858	1.993521425761809	-5.444033599977271	1.5380386306440543	0.39983446137633766	1.6672496185070211	1.0357947814958532	2.4393157203207783	1.5980778374581253	3.024044027726266	2.9484407450411942	1.5942786184765538	1.2826744610899072	-4.18970088118244	0.2305025434621206	-2.9239477180443685	1.0024541204751627	0.4666010466188536	0.13363279303939565	1.5663055403559623	2.20407164124439	-0.32840326837006933	1.3543686342478056	1.527152478290401	0.4640074534868232	-0.5207566751175919	2.9861704201394987	1.1395775830013128	0.24514505952864363	1.4465598078440816	1.4269080106681309	-2.4449766173935097	1.00769636814043	-3.1834345632510064	-4.179548205557308	2.7355987125526844	-6.15137056064143	0.7189880359171125	0.4236598923730113	0.25657001728452156	1.670323249140773	2.374772315905729	2.848088863297917	2.400634118249873	-1.8176151073928257	-0.2560570837054973	1.220266843074645	0.3295867630218084	1.2640581300191394	1.4937652995902924	1.6236571961811133	1.1048361843375623	2.0165318247844795	-4.557847626026113	1.899197356555375	2.8473528809256785	0.9689844232452014	1.0354711210868563	-3.835623771191216	-1.8939662572388156	0.8944080163861658	0.6734426590264977	1.2029219531103268	-0.43229350860248583	2.8363751844937313	1.1837481355497124	-2.599446457606671	0.025114612753350345	-5.68751268941577	2.608561083932098	0.5217171504317839	-2.2506603510082748	-1.7403098268251853	3.4738941469566407	-9.373760958067505	0.38765713348953995	-5.277582145242365	1.7291703211570515	1.4477301268570022	1.0688494355824887	0.18503686146302112	0.1287779490601277	1.2628976264946017	-0.021595350111747146	0.705154985163048	2.3253853924974237	-16.85069762000294	-2.1082114983409252	1.7839982978611801	0.1819969103729334	0.671320868108894	-0.45682924213753373	-6.5433814507183214	0.098399632542499	-0.13738070674765565	-3.400086486366073	0.4765382808781966	1.3704617794351617	-0.45824849230016645	0.9382447907494013	0.19030340401570436	0.3129876702452326	-0.70381486397638	2.0779585691821585	-0.05523058696947836	2.146867504424609	0.5598142817487771	0.28143873251004947	-2.862472673290605
R-HSA-3371571	HSF1-dependent transactivation,18	0.6085010321729015	0.33070082728762673	0.620388911248823	-0.6545914676885541	-12.342278575139305	-14.479686853082349	2.1280129669952492	-15.728535588079366	-17.21672547524071	2.521859045086722	4.549426663544566	-14.534735901584519	2.051241612715114	1.0519620143112098	2.502721614146516	-11.101493092271165	-11.900642693706354	2.9740980470963687	2.3115847008637034	2.1457261282718147	-3.674512282595909	-11.188185460670105	3.509394735624809	2.0516269199383994	2.8411894983320725	4.365001641333106	0.9242690414861126	2.392554878572638	-2.8204317098345397	2.858230983935982	-2.8713772587387933	0.9559737514528373	-1.3923576260050596	-0.8810847957149192	1.1837893836758009	0.5587016616428934	3.57388998754898	1.8242739907584729	0.11566026230917727	1.1179078855660258	1.8041371056717974	4.532387123307308	3.455904941809244	1.4697200437997975	3.5553911496220376	0.00724744203571325	2.67330006820976	2.591477190065713	-13.18222725027462	2.0091141388153164	2.8483510787842286	2.4852013201708036	2.011959372899109	-7.273417891882076	0.7820284059869198	-15.106549001540005	-21.264826044605254	-0.07192777072902493	0.9709165973008551	-10.452312000121847	1.8894913926311534	2.703020259628697	1.0497740254040429	3.5306245029796766	1.1202883557844492	-0.32173556417865634	-1.8287167956417714	0.2090656627366496	-18.3692121115354	0.928189815877655	1.7865273546473355	-0.24470123740970126	1.699736058613411	-11.32515660516616	3.188743486874942	2.583515740702472	1.7812033561380276	2.8367733955296273	-0.33944249821836353	3.2419740055101474	2.0685204108888784	2.7141015475154475	0.9119293901259313	3.2884868250396804	4.459616516184341	3.049878107023875	0.873534269093107	0.9905462291372977	1.3594071861091754	3.1702588040357305	2.5794165016723336	3.0351422054424884	4.252190486922861	4.415157398871905	3.9837995450072503	31.220390064601283	1.1411642325374227	3.379493200685519	2.91143372186775	4.944462668695999	2.7989061118603327	4.461902249608833	2.9738966215807197	1.879300815822559	1.250322546022264	-0.6699384952121783	2.1464573800640605	2.8589974755397076	-8.481573387307616	1.816212866712236	3.0836522305157668	2.7071095057452346	-1.1971018239869522	1.663064935817686	3.2626974012917507	1.4343973112597208	3.0730916724903166	-0.15321345206231324
R-HSA-445144	Signal transduction by L1,9	0.0007403675094568279	0.0024159830762965325	0.3512103924828289	-1.7122793517630555	-2.1804581409590265	-3.282467774060918	2.5904075391007426	-2.581239993933878	-0.18208344934996232	-0.13531851695624472	-1.0406344162745949	1.8605570972401981	-2.4034102468756453	1.4449516954334316	0.6585004141603161	2.0599342611250697	-2.4485553726173785	-3.061400079681848	-1.5095094723356979	-1.0057510919732977	-0.43529408266799624	0.3671708148873045	-1.7815480277914026	0.2151370820685279	-0.5252230623118573	2.6493490777771393	-0.2174077476596546	-0.13988508690511253	-2.503480470080849	0.7205285041199383	0.5535036173414237	0.6907666864245441	-1.483859621566626	-0.05450801547022745	0.6602993241059956	-1.934298252652126	0.5133670219113238	2.589669602664488	-4.244408219398111	-0.45909470559713544	1.55846476327608	-0.08776944230418295	1.8961012072987742	3.0697244316466317	2.074687418188384	0.7252880703317933	1.0683626264388317	1.3755868882438689	2.603536451245643	-1.8536559493275593	-0.39817430413876476	-2.771415617756127	0.07041880464991372	0.16992572315137489	-2.6335131241895655	0.12952476184915385	1.2764663902841589	0.31240029350233917	-0.657157586103349	-0.6491168840957305	-2.6186794648166147	-1.3668830072683	-1.5729382599751125	-0.2607277451022152	-1.705437141411891	-0.9679762870423446	-2.760017739696965	-0.7000380290200338	-0.05939573240740886	-2.397084623328849	-3.5516731996048865	-0.4026102584722654	0.29201018928768896	2.8415070831351557	2.0783501846872428	-1.9348641466951622	-2.4172007998865817	1.9996909954373654	-3.1630994427263133	1.994374863251486	2.493299202278984	1.0675416426841695	-1.631337341742799	-0.3736167692571682	-3.5665256126653078	0.14616314534316788	-2.464793059583718	0.327885081531871	-2.041286360646108	1.3517956594656662	-0.0885622512127788	1.1684763417695836	-2.624478259636795	0.43314700640446413	3.4933173223646095	23.080355911737083	-0.4041126025621601	2.102136444126936	-1.38007415694833	-3.085134005162597	1.8872905313293384	2.915703249787187	-1.7948110175472767	0.8485246708622802	0.9867789155228057	-0.31614213421675824	-1.5416470001004707	0.6570114010310046	0.9195318737617694	-1.6980949030281463	2.220432141788697	0.023431628865912435	-2.9516617204323077	1.2363509394061718	1.375295113714257	2.230003987146342	0.964908622291347	-0.5384028902476355
R-HSA-70895	Branched-chain amino acid catabolism,1	3.1039798726325254e-08	4.902423146475402e-07	1.0	2.502323514944708	10.6632719090741	7.41263625699013	9.3875341268646	12.258390954031	11.245918409282401	11.966988192170401	12.6240922545158	10.9236986926263	8.39388824109668	12.5756603377015	8.43932209439471	5.06639485647135	10.221000629284001	10.892719689512598	11.3702948214021	11.8566101293944	10.6306029355609	9.98761410547188	5.02273917768917	5.5920181457075895	5.69896136473607	9.84905415456666	6.7534224398749805	8.53441384917566	9.68843142839556	6.20106269422591	11.6350062534485	3.98280293859087	10.5008903703265	11.477469847939405	9.89395092059879	10.8431066506496	11.316570917203698	6.45871663958678	12.2563970304171	7.19308495855044	6.2563026946783	6.19139946794627	6.345373402936	5.414127976352191	9.455822887357641	10.6172762531692	7.5424839837908495	10.938432280100805	9.87914857371438	9.431013139800859	9.45698513630124	11.554094457485304	3.78352201366922	9.86758130944416	4.43370604367251	10.036816881875101	9.71444960912111	10.2969677097888	7.01483578104937	9.078423284225881	6.725661919132251	9.427631441505179	6.23188468461512	9.871338452472141	10.9784353992307	6.88586635393129	9.52299012775484	4.76712113066505	5.390207240683052	9.56503019005743	11.771924217366701	4.16475550388671	9.304515953392839	6.5642228585912585	11.791890324453002	5.30355318143741	11.1643691482834	4.61158248670125	12.4874244361237	10.4436786821284	6.07546489455355	11.890227742246196	6.993306959366009	10.2611977607473	13.549849276654001	6.304132504119999	6.515959986654072	9.85765209293144	10.027542426506901	9.28775005846081	12.4051987065271	11.3253854092378	11.6102691648347	11.0067348596482	4.6531136663173625	0.18917610068346105	10.0826719849299	7.9709726520128	7.4125839403903795	10.782765092892499	12.2828876990394	9.69918956831708	12.8555481214306	11.707468674026801	11.2061411635089	11.341634207128902	10.1862492103209	11.722539807585402	6.76461861857555	10.553846586817	10.848320365290695	11.316687715376501	11.881820562930805	11.6655688692972	5.556541361641308	5.33768988241461	9.36182883836998	12.412589405711401
R-HSA-69183	Processive synthesis on the lagging strand,2	0.5387206284667381	0.3080217507420559	0.7334127150355145	0.1267128257592962	-0.2641488587791631	-0.7601540593225992	-0.046228516580589955	0.6224164219335081	0.029486742332219335	-0.38301013426051705	1.4224269188343788	-1.7863559607769812	0.4312091244017184	-0.29598997790063175	-0.4536943614440552	-0.5513902460553876	-0.37827567727628625	-0.2994500539643	-0.28601473000403765	-0.35286698466502664	1.2700847020050974	-0.8100563523967855	0.5121852439574466	-1.9324823664691528	0.17311266191270083	-0.2345542428225601	-0.6722727380475396	-0.08791877540916879	-0.9812880459063231	0.11768755365920647	-0.08367815817176681	0.19009261173049255	0.8984241276073649	-0.0034568624996893266	-0.14327079243203317	-0.6684432407009586	-0.6270761505982462	-0.020196731706591184	0.7991596142533947	-0.18185632967042198	-0.7936834008053145	0.4177307657252343	0.6579450172514377	-0.7059250727577296	0.8611194000849971	-0.1603909244134517	-0.20049271614365144	-0.16563253443102122	-1.5076633320248518	0.12162186732460328	0.15263475348995006	0.5713820915905002	0.4385778278375331	-0.5849150828751307	0.06759682791265269	0.3883774817931066	-0.8228429045728161	-0.6474969884341317	0.6247792776632938	0.07756968101224583	0.011926373307925555	0.09415608256352952	0.9216169574669856	0.6913209155254734	0.909821099774469	-0.30715588615045814	0.02119006331466226	-0.5505380858019858	-1.4875205247311971	-0.03568350486482062	0.13265149853680133	-0.8262332652075578	-0.38562707282785824	-0.37038185926476713	0.21602939646414945	-0.060618988417035204	0.09145453261818175	-0.7215923363219492	0.11124104113447	-0.8832336024003724	-0.7518308951410183	-0.06875872084928512	-0.5139443861100387	0.02192606781806726	0.35083064141134185	-0.23829418709630468	0.3060544637840435	0.6869460959786258	-0.30752687177141713	-0.20007744876397998	1.1807574037222701	0.20995867553976183	1.5678216159312373	0.09991628739512515	-0.634349585808477	13.460329038591517	-0.6338979875022024	0.6393374485588584	0.079830857511061	0.7003956988875911	-0.48353181981668897	0.13874813556753868	-0.5870868342093143	-0.7732837928760469	-0.44231973453071444	-1.2448451565026546	-0.14543951380561232	0.18199105923410439	-1.199163151107687	0.2498308476588603	-0.06484107451780075	0.3182146398782174	-0.2724811281281933	-0.02718039213859414	0.16266453593397479	-0.9546300746292216	-0.40117567985780517	-0.9361653229520221
R-HSA-5619102	SLC transporter disorders,23	0.001641073317310261	0.004468569172971965	0.22897564069551934	-1.8122523958960477	-2.410802274386834	-2.511562878922594	4.161543742423497	-5.2478146771148575	-2.071992585879176	0.6952039110838976	-0.5602365021359241	1.2572101440675785	-0.979529243028334	0.1357243626246657	0.27850539042125055	-0.20964381748550553	-6.69412368244715	1.692811102698135	0.4351948303578054	-2.377370500096377	-5.813662650655005	-0.28087395850339114	1.4144190940919938	-0.8506440187628661	-0.4572941290257054	1.7591791131169845	-0.28074410182057047	1.864102472630786	2.1780184931538993	-1.9010015103159972	-0.2532312571272164	-0.7906372177568796	-0.9099445489171023	-0.5440116724391744	-1.7385886418149352	-2.5597295643282227	1.0774586875909014	-0.2865876685697824	-0.22621135928437122	-1.027277657526901	0.6603238772646065	-1.5556124827017526	-1.341624485960373	-0.6373708671909308	-1.1494881595655315	3.7708297275067597	0.4387502083168685	0.72837652062294	0.08641561896762007	0.9887724457123106	0.2509281284642745	-5.49934131188414	-1.5790864830427989	2.5832691553456817	0.5480431006142705	-0.7338364861658495	-2.640594764732173	-0.4141077198414718	0.5229460435679274	-0.15223967830752988	-0.8723767078694198	1.3619222923938819	0.08781056807270743	-5.836339033228895	-1.340024508821254	0.7537598942460673	-2.6695295830983037	1.317821941406544	0.7453649782641067	0.7125263509340327	1.5611188264227707	0.589237522190928	0.9396585902337911	2.0378149322625156	-0.9291664680239108	-1.8616539301701738	1.0278381107540258	1.8262269477826427	-5.261776558549849	1.9592946063508558	0.5783826524047649	0.08407724488965491	-1.2646439868137214	3.604841949418871	0.10304746672099564	0.7902913003645339	-3.0440322756328078	-1.1294780405846905	1.1022725587258384	2.034984568387159	-3.4204519350413682	0.12013557189752726	-1.8012914352718448	1.0632471466171252	2.8317279292078785	24.621766017016874	3.674884637567881	1.5777491488119642	-1.2042650580773775	-0.9860250982027917	-1.803246673790333	1.3826729338087829	1.25317808331652	0.47236341622461475	1.5135977932488522	-1.207413489982115	0.878376921735963	1.028337548601773	0.9713271356218042	1.2955572812542895	-0.33202443239074264	1.116649666259025	-4.18738579948814	0.6964376727096284	1.0305583875314377	-0.7577936755211275	0.7968516492955644	-0.47600116530262004
R-HSA-9018676	Biosynthesis of D-series resolvins,1	0.6196267210966299	0.33412443770422096	1.0	0.09306333210758479	4.39427734436351	4.286928624170491	4.38197624542875	3.0746399147051298	4.9813825289392	5.29197533310626	6.75812168775184	4.21778232397145	2.33232783033193	5.09489414137206	3.14074626992141	4.51713573065058	3.76760294273102	1.52884844915265	3.7564040115113904	4.51555270965323	5.562045884307982	5.04901315066194	4.3201741934514395	4.0431937134176	2.35208005087669	2.7723732912576904	3.773866350614509	3.057162599162	6.3483081004449	3.40120309630541	3.96969204908876	3.64399704335416	3.35760893837561	2.6449457023189	4.113205816792	6.88713969667648	2.9479950508654498	4.9154824607384	2.74373054983908	1.52884844915265	4.12594650844159	3.73278979013754	5.4583564990178	2.63021243520929	3.55702085415796	2.89738953483435	4.02709522032971	4.5774023438244	3.2174209557955598	4.7450434721911785	4.53731586980045	4.3623107724532595	4.14809769139451	3.46272880707996	2.42850921362973	3.61249368689013	1.52884844915265	3.55046437217547	4.02957538965916	4.67856940720435	4.1069687095247795	4.19901865397168	4.12967596907796	5.3139433223780195	6.804554203246112	6.437602173798339	3.26922208982121	3.6964497292082403	3.21444655543759	4.9739292756461	4.28845847185538	3.68896793346577	2.59565808106481	3.99693735204665	3.11593622204817	2.7946311239971102	3.34620808721386	2.82264036658975	4.26273730726494	2.81280053774393	1.52884844915265	2.86736541845705	4.26178478334858	1.52884844915265	4.82159955396229	4.62491500596955	2.5718393421321	4.25274634522208	3.87811304659253	3.3635831999631898	2.8418085456794397	4.357878383075192	4.05162903251383	3.37973819645239	1.52884844915265	0.0764424224576325	2.2792331158860097	4.425541366643151	2.95330714302014	1.52884844915265	3.796774694434101	2.9078531591863	3.878491375213952	3.26454977755849	3.09651796009457	2.3841043807915603	1.52884844915265	6.34837848250314	3.4376104778192205	2.45940245229207	2.34436898709897	3.5007184099407103	9.16759241656106	2.38919420215673	3.27014038078894	3.4523970073904002	2.71466376441492	2.45513352773456
R-HSA-74752	Signaling by Insulin receptor,17	1.0623015947081646e-05	7.231888908772465e-05	0.3088904049897042	2.7449013448116095	0.626001295459937	6.387442718765001	-1.4453407735508055	5.134335223089323	-1.4636359258923213	-2.6212754872716992	2.5669371345256313	-2.498719502769463	1.4566065119555816	-2.64340898109676	0.08202925264572551	-0.7341171060051845	4.542838753647204	-0.3256116669194007	-2.201313918822746	1.4779049242923614	0.5274185543815195	0.028572215297391394	0.025033924499433587	-1.1120922841028442	-0.8001014541135376	-0.23332190758335905	-4.508881152242341	-0.21203794731659908	-0.3595941490216967	-1.471258463063152	0.3701696536128451	4.03339227652771	-0.4713878580146074	-0.48327198363978807	-0.5518372066530716	4.0644655907103235	0.40915112425146954	-0.24731767673577712	5.933617459456565	-0.26446548103035117	-0.23132353559369714	2.8022292692914874	-1.8025209755283558	-1.9910345492756776	0.38503697076132304	-3.172052895536812	-1.1864693371543749	-0.925643465584233	-2.4594413724522144	6.217566800933823	3.5600792336166167	3.83433947223572	0.49788107188231306	-0.1887825731163569	2.8484387367540065	0.36060625882796177	-1.5927904240210995	0.5013005362496167	-0.5361427226350104	-0.7804604989532046	5.374005132720919	-2.266180826074999	-1.3423659531631635	1.3435154703941967	3.0285967055610405	-2.087437306888588	6.145045964035412	-1.5047560319499693	-4.425984851768839	1.6323628625279203	3.777524148108808	-1.0567788141178855	0.13714230282276174	-1.8121064520366563	2.912480586669294	0.8955567806620875	5.061693731733132	-1.4419870239572734	8.95052060847754	2.1147762669340016	-2.8951691193754456	-1.3550464662926034	0.10675496877492413	-3.6244821395822377	3.042641210488591	-3.605883846992116	4.520958494992788	1.2114609220703538	-0.2666472158913678	-1.3806547070260249	-2.5170143918380345	3.204168756902163	-0.33641414409644377	-1.1998498097372494	-2.513056390363874	-24.994358253093257	-2.7685529180927477	-1.4345973403090968	4.521345526482634	0.36934926475008584	-1.20336305390512	-2.0850660033510002	1.2584165294779497	1.1992914436370357	-1.0098543211520599	-0.3466071411415209	3.02735318671436	-1.1548122212050516	-3.1577875140954945	1.615458586485827	-2.1751214117145654	-0.6456417898379362	3.812422379387971	-2.03064871038052	-2.3497895718741373	-1.5916367741845803	-2.581603525992188	-3.259327477304227
R-HSA-1227986	Signaling by ERBB2,16	0.0027415755773095318	0.006682163755430425	0.3273205825922315	2.125833722640423	4.31637437876661	4.062593994683061	-0.16836863002952965	2.3066298365838085	6.242279288398819	0.6393787503297208	1.023448599286092	0.4583130904008172	0.4432501126052994	5.014929870728192	-3.1001806079176966	0.32256117372074294	0.15766584225493455	-1.8079506636704696	0.4668424525783606	0.6545352709398226	4.257552839915736	1.9798490750893907	0.3356882769496641	2.037790022890537	0.08062567890457506	-0.6937046786039218	-2.526018832348256	1.0890675282073143	1.4919019471123414	0.18465730938302194	3.8755050257539474	-1.9479102038546137	2.182453037802213	-2.517760624740727	-1.3379514188477315	5.518151595867063	-3.079156174369885	-2.4522165501237416	2.2585093683287507	-0.4749946207361639	-0.015539156914157222	-1.593965722070904	0.7344510903911221	-0.9656908066341897	0.9887570704197186	-1.6034515891019148	-2.0060913785146672	1.2544198577739625	1.6613786632958465	0.2550044339119438	2.845879469969988	2.33345474343597	2.1692902569977313	-3.2093981006397585	-1.5306672636820886	1.2665178915268684	-1.4580812290984408	1.688542036868551	3.4788295836966787	-0.5930968498647748	1.1045882584951405	-2.610093721217214	1.0012467749096348	3.9054854680971283	7.491888624698704	1.448595606525056	0.7614444086326513	-0.7396625872292264	-1.0845483075117195	1.77106227799495	3.7309454008704512	-0.05527517984041663	-1.782526866937671	2.8656935897124587	0.9937847244425739	-0.9780765960468263	1.7737161981784662	-2.572558169862751	3.6649921896053854	-2.4478086141149102	-4.63047787760817	-0.49343814530274166	0.8225148488532563	-7.42384469738975	1.2437633956256662	-3.7882008920609955	2.9309878849688293	-1.4310020443541511	0.1946851577911853	-1.3440658213141432	1.1407075812639256	1.1609375535731103	2.2532725854419415	-2.0579298206510255	-2.1236456927807827	-32.45105612475347	-4.345256416222436	-0.3174975606604688	2.7913269391199553	-0.27254967164036975	-1.765362550326572	-4.843227282250228	1.7606115651083585	0.23124186396911064	1.1065107443533269	1.0004276184017975	-1.425448403894217	1.9821651942605083	-0.24405464853699332	0.0234264509374579	-0.20572409932522348	2.6871882056801435	-1.9710366834137585	-0.6521223951360708	-1.7065445451496988	-1.4649031104819936	-2.4900968977501643	0.8799399482471774
R-HSA-917937	Iron uptake and transport,13	0.0004654783463533542	0.0016708547742687696	0.2953958864311946	-1.7967187317149613	-0.7385866917852797	-1.992823477911537	0.5284414065546862	-1.3078849177364045	2.137285048831583	-2.131479750346133	-0.24598643051651037	3.6912672464711123	-3.2991539737916353	3.0369976348623084	0.1606097914097697	-0.6307103102144818	-0.584241159615743	-4.463834245317737	-1.5619655663607777	-1.5586405929071048	-1.2401104838092258	0.4955035965507308	-0.5893347739850149	2.521823420225099	-0.2593872706102184	0.39059239509926863	0.8027752637498654	0.8085471271729574	-1.2149971071191836	1.1238784794331842	-1.93119032094809	-3.0044980100732483	-0.4071060832040677	-0.9946352431769886	0.46340805789323686	-4.1628692187682255	-0.6869739377943919	1.0157490862957046	-0.20657383661287923	-0.4625418451920423	1.8954689907184517	1.0379557110610165	1.7672089443634735	0.05328005933569654	-2.455678007245988	3.8124190456398113	0.6396218480433751	0.44789231023385706	-1.3921430665520909	1.1482229407345041	-0.2082613230580622	-0.7703159854659136	-2.1510417652070832	3.506103813821238	-0.20901455566191246	-4.246062448770272	-1.1395404950676817	-0.7986795109396092	-1.1459527053388354	0.8044424143226019	-1.708417288412095	0.694520377534298	2.1296297413994516	-2.88722676645262	-1.0331450244277083	-1.511480988207219	-4.065588847905616	0.25610307727696996	2.782589504141554	-1.5691869474834945	-2.3928333978524265	-1.2639282133223855	0.5940215211553457	2.5161128108978073	-1.2470291286537831	-0.30800698600666115	0.7222811201493001	-0.09252331616106141	-4.185883411829816	-1.0218065949569168	-0.24033877223549485	1.394719502178349	-3.157795751746348	3.8916266557295742	0.3913286989429417	1.502674663865031	-4.184257493251959	0.47830574930508174	-1.5043477050893037	1.4992899397646664	0.10999898072994785	0.9582084482664084	0.9194097061077249	1.2278876326075698	3.9947296050975942	20.114043099523936	0.8919369056866987	0.9478524090788474	-2.0174404213921	-2.6912332564302193	-2.8423973837410528	4.230415433234228	0.5178653679500171	-1.552676147804371	2.6111445054572218	-1.464520961548359	-2.263423483553531	3.839608710583673	1.0040014167384699	-0.19641701029249112	-0.6843674221608884	-0.37362924690043603	-0.18762428759906585	3.816473665504153	1.0278340051234007	-1.6320142383023646	0.7044490658066372	-1.5868013478364758
R-HSA-109582	Hemostasis,241	0.24067915961881226	0.18633747946588164	0.23838153575958793	-1.614769968593251	-9.067477694406714	-14.700189800956995	2.4716924469004105	-1.9637523315964585	-6.6779948229245365	-3.044718644163278	-9.907696659074064	3.134401350132459	1.5862478861020122	-0.12853293463330975	2.4826076636078054	-3.5200612327611136	-6.907312461059493	2.5069073549966068	-10.731446552760211	-12.610875705867146	-16.874772794662015	-12.880789975915794	-0.21091039021298666	-3.4679184815185162	-2.7525364029709056	8.021556746816973	5.744662734263935	-2.126692139175975	-0.0033692958779873634	-8.910907803364434	-1.7662881019087653	1.431897678986853	-6.165935292175679	5.4662370627252095	-0.11352128463302819	-18.86825976502714	3.7077957762638865	7.09764764667993	-5.306147632078238	4.618772867758874	-6.732826228608668	-3.260955504417812	-3.5977207008720473	3.064445485456224	-5.017969681270936	6.1483889721375435	-0.011788612254107676	-4.150113302341794	-5.738250483079222	-5.906522102974357	-5.008424241862257	-14.977705005306403	-3.950869493326736	10.0935378355073	5.837745830742917	-6.525011284968557	5.57634182367157	1.0440063854075035	-14.674048713057427	-1.5460554658135564	-6.032833825480584	5.574738660648854	1.6481344102150173	-14.289706791192142	-19.174317796921034	-11.95580331283088	-6.522600397304043	-0.30536164751046835	10.700794347323862	-7.3947018207808135	-10.493166480795692	1.9877417750304964	5.99935269991141	-7.182526568535134	2.718859907295938	-8.541823199468444	0.9346681229640204	7.671849650817228	-6.642617934538683	6.138879881293343	13.14142879176131	6.013723063843354	-16.064259184589567	10.245679277841194	2.9613140479595454	7.543291212330561	1.5491001409126886	6.486466400315664	2.6548299856925923	1.6912617910763668	4.007559338826016	4.955272441441494	-0.0814888254422952	3.1335410852529795	0.39633764229698726	98.07651612770064	7.260656426278064	-0.14085736191120213	0.8611481248380864	5.888848078301062	1.319375758220737	7.962548004835365	-4.3440101005084895	-0.22451234663029662	2.798590466603448	3.46014370858029	5.348638336346275	2.393135968327669	-0.8419001440962934	2.624974776889112	5.630529107166773	3.4336367322676455	0.6725719405063302	4.844415366934906	0.9053353685013619	7.096748911769791	4.619097405882147	6.652227925255575
